regio_level,aluekoodi,aluenimi,kuntanimi,kuntanro,variable,value,hyvinvointialue_code,hyvinvointialue_name_fi
Postinumeroalueet,p63360,Kuivaskylä (Alavus),Alavus,10,Peruskoulutuksen omaavat (med.),115.49724695971886,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63360,Kuivaskylä (Alavus),Alavus,10,Kokonaislukema (med.),117.11724335279547,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63370,Taipalus (Alavus),Alavus,10,Työttömät (med.),65.31457083441809,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63370,Taipalus (Alavus),Alavus,10,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),122.8543384565006,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63370,Taipalus (Alavus),Alavus,10,Alimpaan tuloluokkaan kuuluvat taloudet (med.),95.34856577748718,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63370,Taipalus (Alavus),Alavus,10,Peruskoulutuksen omaavat (med.),114.18051750367269,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63370,Taipalus (Alavus),Alavus,10,Kokonaislukema (med.),99.42449814301963,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63400,Alavus Asemanseutu (Alavus),Alavus,10,Työttömät (med.),76.85563904176027,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63400,Alavus Asemanseutu (Alavus),Alavus,10,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),116.57387358798404,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63400,Alavus Asemanseutu (Alavus),Alavus,10,Alimpaan tuloluokkaan kuuluvat taloudet (med.),124.52588109035818,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63400,Alavus Asemanseutu (Alavus),Alavus,10,Peruskoulutuksen omaavat (med.),127.89003557307366,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63400,Alavus Asemanseutu (Alavus),Alavus,10,Kokonaislukema (med.),111.46135732329404,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63410,Rantatöysä (Alavus),Alavus,10,Työttömät (med.),88.41595543138489,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63410,Rantatöysä (Alavus),Alavus,10,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),105.67888134152814,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63410,Rantatöysä (Alavus),Alavus,10,Alimpaan tuloluokkaan kuuluvat taloudet (med.),133.03935016663098,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63410,Rantatöysä (Alavus),Alavus,10,Peruskoulutuksen omaavat (med.),126.13516489670803,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63410,Rantatöysä (Alavus),Alavus,10,Kokonaislukema (med.),113.31733795906301,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63430,Kätkänjoki (Alavus),Alavus,10,Työttömät (med.),32.40758155906047,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63430,Kätkänjoki (Alavus),Alavus,10,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),172.68540208228256,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63430,Kätkänjoki (Alavus),Alavus,10,Alimpaan tuloluokkaan kuuluvat taloudet (med.),142.3020262727322,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63430,Kätkänjoki (Alavus),Alavus,10,Peruskoulutuksen omaavat (med.),115.53790649887831,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63430,Kätkänjoki (Alavus),Alavus,10,Kokonaislukema (med.),115.73322910323839,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63450,Löyä (Kuortane),Kuortane,300,Työttömät (med.),13.02642859148927,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63450,Löyä (Kuortane),Kuortane,300,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),168.0090248335049,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63450,Löyä (Kuortane),Kuortane,300,Peruskoulutuksen omaavat (med.),164.22947852538417,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63450,Löyä (Kuortane),Kuortane,300,Kokonaislukema (med.),115.08831065012612,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63500,Lehtimäki Keskus (Alajärvi),Alajärvi,5,Työttömät (med.),81.32013679340238,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63500,Lehtimäki Keskus (Alajärvi),Alajärvi,5,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),142.88987999671377,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63500,Lehtimäki Keskus (Alajärvi),Alajärvi,5,Alimpaan tuloluokkaan kuuluvat taloudet (med.),171.398967260606,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63500,Lehtimäki Keskus (Alajärvi),Alajärvi,5,Peruskoulutuksen omaavat (med.),119.39880970963401,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63500,Lehtimäki Keskus (Alajärvi),Alajärvi,5,Kokonaislukema (med.),128.75194844008905,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63510,Lehtimäki Kirkonkylä (Alajärvi),Alajärvi,5,Työttömät (med.),54.569664511833714,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63510,Lehtimäki Kirkonkylä (Alajärvi),Alajärvi,5,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),146.29588082228133,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63510,Lehtimäki Kirkonkylä (Alajärvi),Alajärvi,5,Alimpaan tuloluokkaan kuuluvat taloudet (med.),112.94830194980831,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63510,Lehtimäki Kirkonkylä (Alajärvi),Alajärvi,5,Peruskoulutuksen omaavat (med.),108.18349545590516,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63510,Lehtimäki Kirkonkylä (Alajärvi),Alajärvi,5,Kokonaislukema (med.),105.49933568495712,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63530,Länsikylä (Alajärvi),Alajärvi,5,Työttömät (med.),61.316320440747475,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63530,Länsikylä (Alajärvi),Alajärvi,5,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),147.8644096977331,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63530,Länsikylä (Alajärvi),Alajärvi,5,Alimpaan tuloluokkaan kuuluvat taloudet (med.),138.64046470938644,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63530,Länsikylä (Alajärvi),Alajärvi,5,Peruskoulutuksen omaavat (med.),109.33494616256809,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63530,Länsikylä (Alajärvi),Alajärvi,5,Kokonaislukema (med.),114.28903525260877,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63540,Hernesmaa (Alajärvi),Alajärvi,5,Työttömät (med.),143.8745865004972,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63540,Hernesmaa (Alajärvi),Alajärvi,5,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),140.20901615354506,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63540,Hernesmaa (Alajärvi),Alajärvi,5,Alimpaan tuloluokkaan kuuluvat taloudet (med.),106.95765885105102,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63540,Hernesmaa (Alajärvi),Alajärvi,5,Peruskoulutuksen omaavat (med.),102.133256228447,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63540,Hernesmaa (Alajärvi),Alajärvi,5,Kokonaislukema (med.),123.29362943338506,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63600,Töysä Keskus (Alavus),Alavus,10,Työttömät (med.),101.4035728804368,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63600,Töysä Keskus (Alavus),Alavus,10,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),119.33206203047678,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63600,Töysä Keskus (Alavus),Alavus,10,Alimpaan tuloluokkaan kuuluvat taloudet (med.),133.13178207961076,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63600,Töysä Keskus (Alavus),Alavus,10,Peruskoulutuksen omaavat (med.),132.03308791580736,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63600,Töysä Keskus (Alavus),Alavus,10,Kokonaislukema (med.),121.47512622658293,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63610,Tuuri (Alavus),Alavus,10,Työttömät (med.),92.03869477108758,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63610,Tuuri (Alavus),Alavus,10,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),106.74043008346746,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63610,Tuuri (Alavus),Alavus,10,Alimpaan tuloluokkaan kuuluvat taloudet (med.),122.23571593882194,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63610,Tuuri (Alavus),Alavus,10,Peruskoulutuksen omaavat (med.),94.04362380347257,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63610,Tuuri (Alavus),Alavus,10,Kokonaislukema (med.),103.7646161492124,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63640,Ritola (Alavus),Alavus,10,Työttömät (med.),83.94971601826369,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63640,Ritola (Alavus),Alavus,10,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),115.5863664555131,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63640,Ritola (Alavus),Alavus,10,Alimpaan tuloluokkaan kuuluvat taloudet (med.),108.18606027341218,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63640,Ritola (Alavus),Alavus,10,Peruskoulutuksen omaavat (med.),103.10532112917758,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63640,Ritola (Alavus),Alavus,10,Kokonaislukema (med.),102.70686596909164,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63660,Ähtärinranta (Ähtäri),Ähtäri,989,Työttömät (med.),65.79811578932208,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63660,Ähtärinranta (Ähtäri),Ähtäri,989,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),154.48161240208546,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63660,Ähtärinranta (Ähtäri),Ähtäri,989,Alimpaan tuloluokkaan kuuluvat taloudet (med.),133.4238703946364,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63660,Ähtärinranta (Ähtäri),Ähtäri,989,Peruskoulutuksen omaavat (med.),107.94006397803626,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63660,Ähtärinranta (Ähtäri),Ähtäri,989,Kokonaislukema (med.),115.41091564102005,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63680,Hakojärvi (Alavus),Alavus,10,Työttömät (med.),87.01742804486543,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63680,Hakojärvi (Alavus),Alavus,10,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),122.83735645872873,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63680,Hakojärvi (Alavus),Alavus,10,Alimpaan tuloluokkaan kuuluvat taloudet (med.),99.77069053186905,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63680,Hakojärvi (Alavus),Alavus,10,Peruskoulutuksen omaavat (med.),118.19638891262379,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63680,Hakojärvi (Alavus),Alavus,10,Kokonaislukema (med.),106.95546598702174,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63700,Ähtäri Keskus (Ähtäri),Ähtäri,989,Työttömät (med.),73.2663870489883,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63700,Ähtäri Keskus (Ähtäri),Ähtäri,989,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),100.16096245933979,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63700,Ähtäri Keskus (Ähtäri),Ähtäri,989,Alimpaan tuloluokkaan kuuluvat taloudet (med.),123.09978212961978,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63700,Ähtäri Keskus (Ähtäri),Ähtäri,989,Peruskoulutuksen omaavat (med.),102.82760679343583,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63700,Ähtäri Keskus (Ähtäri),Ähtäri,989,Kokonaislukema (med.),99.83868460784593,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63770,Peränne (Ähtäri),Ähtäri,989,Työttömät (med.),44.39964128892568,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63770,Peränne (Ähtäri),Ähtäri,989,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),102.11317168846834,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63770,Peränne (Ähtäri),Ähtäri,989,Alimpaan tuloluokkaan kuuluvat taloudet (med.),94.12283612927503,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63770,Peränne (Ähtäri),Ähtäri,989,Peruskoulutuksen omaavat (med.),89.23694688860152,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63770,Peränne (Ähtäri),Ähtäri,989,Kokonaislukema (med.),82.46814899881764,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63780,Alastaipale (Ähtäri),Ähtäri,989,Työttömät (med.),68.03336922461502,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63780,Alastaipale (Ähtäri),Ähtäri,989,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),139.84220556234436,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63780,Alastaipale (Ähtäri),Ähtäri,989,Alimpaan tuloluokkaan kuuluvat taloudet (med.),121.24199056420623,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63780,Alastaipale (Ähtäri),Ähtäri,989,Peruskoulutuksen omaavat (med.),101.0620754201874,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63780,Alastaipale (Ähtäri),Ähtäri,989,Kokonaislukema (med.),107.54491019283824,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63800,Soini Keskus (Soini),Soini,759,Työttömät (med.),94.39602421257543,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63800,Soini Keskus (Soini),Soini,759,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),125.07746156392902,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63800,Soini Keskus (Soini),Soini,759,Alimpaan tuloluokkaan kuuluvat taloudet (med.),137.00604827312782,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63800,Soini Keskus (Soini),Soini,759,Peruskoulutuksen omaavat (med.),134.81803881056766,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63800,Soini Keskus (Soini),Soini,759,Kokonaislukema (med.),122.82439321504998,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63830,Keisala (Soini),Soini,759,Työttömät (med.),105.63249366916753,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63830,Keisala (Soini),Soini,759,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),190.59551142959,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63830,Keisala (Soini),Soini,759,Peruskoulutuksen omaavat (med.),210.14702910568639,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63830,Keisala (Soini),Soini,759,Kokonaislukema (med.),168.79167806814797,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63880,Kukonkylä (Soini),Soini,759,Työttömät (med.),32.88900716942015,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63880,Kukonkylä (Soini),Soini,759,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),155.28771692265607,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63880,Kukonkylä (Soini),Soini,759,Alimpaan tuloluokkaan kuuluvat taloudet (med.),162.76647929147006,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63880,Kukonkylä (Soini),Soini,759,Peruskoulutuksen omaavat (med.),129.17888201721826,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63880,Kukonkylä (Soini),Soini,759,Kokonaislukema (med.),120.03052135019114,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63890,Hautakylä (Soini),Soini,759,Työttömät (med.),51.96149173887731,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63890,Hautakylä (Soini),Soini,759,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),137.9205839500253,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63890,Hautakylä (Soini),Soini,759,Alimpaan tuloluokkaan kuuluvat taloudet (med.),104.63024122660553,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63890,Hautakylä (Soini),Soini,759,Peruskoulutuksen omaavat (med.),132.9970347474067,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63890,Hautakylä (Soini),Soini,759,Kokonaislukema (med.),106.8773379157287,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63900,Myllymäki-Vehunkylä (Ähtäri),Ähtäri,989,Työttömät (med.),94.19525159849029,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63900,Myllymäki-Vehunkylä (Ähtäri),Ähtäri,989,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),109.2013773449177,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63900,Myllymäki-Vehunkylä (Ähtäri),Ähtäri,989,Alimpaan tuloluokkaan kuuluvat taloudet (med.),105.99691109283546,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63900,Myllymäki-Vehunkylä (Ähtäri),Ähtäri,989,Peruskoulutuksen omaavat (med.),104.63865523440423,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63900,Myllymäki-Vehunkylä (Ähtäri),Ähtäri,989,Kokonaislukema (med.),103.50804881766192,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63910,Inhan Tehtaat (Ähtäri),Ähtäri,989,Työttömät (med.),150.0959051320749,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63910,Inhan Tehtaat (Ähtäri),Ähtäri,989,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),113.17330115425943,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63910,Inhan Tehtaat (Ähtäri),Ähtäri,989,Alimpaan tuloluokkaan kuuluvat taloudet (med.),95.72769094416063,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63910,Inhan Tehtaat (Ähtäri),Ähtäri,989,Peruskoulutuksen omaavat (med.),103.33044192871877,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63910,Inhan Tehtaat (Ähtäri),Ähtäri,989,Kokonaislukema (med.),115.58183478980342,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63920,Inha (Ähtäri),Ähtäri,989,Työttömät (med.),71.45053250043111,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63920,Inha (Ähtäri),Ähtäri,989,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),87.5996017442326,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63920,Inha (Ähtäri),Ähtäri,989,Alimpaan tuloluokkaan kuuluvat taloudet (med.),82.95841080552852,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63920,Inha (Ähtäri),Ähtäri,989,Peruskoulutuksen omaavat (med.),79.40968358575077,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63920,Inha (Ähtäri),Ähtäri,989,Kokonaislukema (med.),80.35455715898574,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63950,Vehunkylä (Ähtäri),Ähtäri,989,Työttömät (med.),310.3955098335184,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63950,Vehunkylä (Ähtäri),Ähtäri,989,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),164.46778249151285,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63950,Vehunkylä (Ähtäri),Ähtäri,989,Peruskoulutuksen omaavat (med.),126.07938871804352,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p63950,Vehunkylä (Ähtäri),Ähtäri,989,Kokonaislukema (med.),200.31422701435827,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,p64100,Kristiinankaupunki keskus (Kristiinankaupunki),Kristiinankaupunki,287,Työttömät (med.),48.08456044370235,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64100,Kristiinankaupunki keskus (Kristiinankaupunki),Kristiinankaupunki,287,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),83.77379896728088,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64100,Kristiinankaupunki keskus (Kristiinankaupunki),Kristiinankaupunki,287,Alimpaan tuloluokkaan kuuluvat taloudet (med.),97.93855023424744,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64100,Kristiinankaupunki keskus (Kristiinankaupunki),Kristiinankaupunki,287,Peruskoulutuksen omaavat (med.),115.54038213420216,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64100,Kristiinankaupunki keskus (Kristiinankaupunki),Kristiinankaupunki,287,Kokonaislukema (med.),86.334322944858215,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64140,Tiukka (Kristiinankaupunki),Kristiinankaupunki,287,Työttömät (med.),32.28262641407048,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64140,Tiukka (Kristiinankaupunki),Kristiinankaupunki,287,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),110.28014873069847,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64140,Tiukka (Kristiinankaupunki),Kristiinankaupunki,287,Alimpaan tuloluokkaan kuuluvat taloudet (med.),84.36125703606389,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64140,Tiukka (Kristiinankaupunki),Kristiinankaupunki,287,Peruskoulutuksen omaavat (med.),112.42725502312436,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64140,Tiukka (Kristiinankaupunki),Kristiinankaupunki,287,Kokonaislukema (med.),84.8378218009893,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64200,Närpiö Keskus (Närpiö),Närpiö,545,Työttömät (med.),57.82884025504165,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64200,Närpiö Keskus (Närpiö),Närpiö,545,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),84.61107551866746,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64200,Närpiö Keskus (Närpiö),Närpiö,545,Alimpaan tuloluokkaan kuuluvat taloudet (med.),111.37465754408733,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64200,Närpiö Keskus (Närpiö),Närpiö,545,Peruskoulutuksen omaavat (med.),164.70147855943847,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64200,Närpiö Keskus (Närpiö),Närpiö,545,Kokonaislukema (med.),104.62901296930872,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64210,Kalax (Närpiö),Närpiö,545,Työttömät (med.),30.80028196525882,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64210,Kalax (Närpiö),Närpiö,545,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),58.05977324120334,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64210,Kalax (Närpiö),Närpiö,545,Alimpaan tuloluokkaan kuuluvat taloudet (med.),52.892240592534755,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64210,Kalax (Närpiö),Närpiö,545,Peruskoulutuksen omaavat (med.),78.2341259790283,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64210,Kalax (Närpiö),Närpiö,545,Kokonaislukema (med.),54.99660544450631,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64220,Yttermark (Närpiö),Närpiö,545,Työttömät (med.),55.586162334507414,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64220,Yttermark (Närpiö),Närpiö,545,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),93.16789064982746,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64220,Yttermark (Närpiö),Närpiö,545,Alimpaan tuloluokkaan kuuluvat taloudet (med.),78.72327311251614,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64220,Yttermark (Närpiö),Närpiö,545,Peruskoulutuksen omaavat (med.),116.82769850872627,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64220,Yttermark (Närpiö),Närpiö,545,Kokonaislukema (med.),86.07625615139432,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64230,Närpiön Asemanseutu (Närpiö),Närpiö,545,Työttömät (med.),41.19447549226113,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64230,Närpiön Asemanseutu (Närpiö),Närpiö,545,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),69.74061271204526,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64230,Närpiön Asemanseutu (Närpiö),Närpiö,545,Alimpaan tuloluokkaan kuuluvat taloudet (med.),62.13675441801112,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64230,Närpiön Asemanseutu (Närpiö),Närpiö,545,Peruskoulutuksen omaavat (med.),122.47025345130858,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64230,Närpiön Asemanseutu (Närpiö),Närpiö,545,Kokonaislukema (med.),73.88552401840653,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64240,Böle (Närpiö),Närpiö,545,Työttömät (med.),38.107694808278595,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64240,Böle (Närpiö),Närpiö,545,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),93.91478504506932,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64240,Böle (Närpiö),Närpiö,545,Alimpaan tuloluokkaan kuuluvat taloudet (med.),64.50385209029767,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64240,Böle (Närpiö),Närpiö,545,Peruskoulutuksen omaavat (med.),93.50876515436076,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,p64240,Böle (Närpiö),Närpiö,545,Kokonaislukema (med.),72.50877427450159,17,Pohjanmaan hyvinvointialue
