regio_level,Vuosi,aluekoodi,aluenimi,kuntanimi,kuntanro,variable,value,hyvinvointialue_code,hyvinvointialue_name_fi
Postinumeroalueet,2021-2023,p65760,Iskmo (Mustasaari),Mustasaari,499,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),69.90546087679694,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65760,Iskmo (Mustasaari),Mustasaari,499,Alimpaan tuloluokkaan kuuluvat taloudet (med.),55.254284228024716,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65760,Iskmo (Mustasaari),Mustasaari,499,Työttömät (med.),26.84215279943127,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65760,Iskmo (Mustasaari),Mustasaari,499,Kokonaislukema (med.),54.37817040280008,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65800,Raippaluoto (Mustasaari),Mustasaari,499,Peruskoulutuksen omaavat (med.),70.81659012909736,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65800,Raippaluoto (Mustasaari),Mustasaari,499,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),72.23914999177582,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65800,Raippaluoto (Mustasaari),Mustasaari,499,Alimpaan tuloluokkaan kuuluvat taloudet (med.),58.04823340115588,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65800,Raippaluoto (Mustasaari),Mustasaari,499,Työttömät (med.),37.334535446404985,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65800,Raippaluoto (Mustasaari),Mustasaari,499,Kokonaislukema (med.),59.6096272421085,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65870,Björköby (Mustasaari),Mustasaari,499,Peruskoulutuksen omaavat (med.),98.88923750159594,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65870,Björköby (Mustasaari),Mustasaari,499,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),102.54073668048103,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65870,Björköby (Mustasaari),Mustasaari,499,Alimpaan tuloluokkaan kuuluvat taloudet (med.),104.52832147040006,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65870,Björköby (Mustasaari),Mustasaari,499,Työttömät (med.),89.33189059497752,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65870,Björköby (Mustasaari),Mustasaari,499,Kokonaislukema (med.),98.82254656186365,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65920,Norra Vallgrund-Söderudden (Mustasaari),Mustasaari,499,Peruskoulutuksen omaavat (med.),59.48642818086164,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65920,Norra Vallgrund-Söderudden (Mustasaari),Mustasaari,499,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),89.1219729652736,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65920,Norra Vallgrund-Söderudden (Mustasaari),Mustasaari,499,Alimpaan tuloluokkaan kuuluvat taloudet (med.),78.01857411154019,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65920,Norra Vallgrund-Söderudden (Mustasaari),Mustasaari,499,Työttömät (med.),59.16047011065114,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65920,Norra Vallgrund-Söderudden (Mustasaari),Mustasaari,499,Kokonaislukema (med.),71.44686134208165,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65930,Södra Vallgrund (Mustasaari),Mustasaari,499,Peruskoulutuksen omaavat (med.),87.77806563212067,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65930,Södra Vallgrund (Mustasaari),Mustasaari,499,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),94.47190192051539,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65930,Södra Vallgrund (Mustasaari),Mustasaari,499,Alimpaan tuloluokkaan kuuluvat taloudet (med.),73.03923871729683,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65930,Södra Vallgrund (Mustasaari),Mustasaari,499,Työttömät (med.),63.03113586050324,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65930,Södra Vallgrund (Mustasaari),Mustasaari,499,Kokonaislukema (med.),79.58008553260903,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65970,Söderudden (Mustasaari),Mustasaari,499,Peruskoulutuksen omaavat (med.),166.72117420234596,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65970,Söderudden (Mustasaari),Mustasaari,499,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),126.6230882412197,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65970,Söderudden (Mustasaari),Mustasaari,499,Alimpaan tuloluokkaan kuuluvat taloudet (med.),106.43003112930762,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65970,Söderudden (Mustasaari),Mustasaari,499,Työttömät (med.),35.97361099192879,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p65970,Söderudden (Mustasaari),Mustasaari,499,Kokonaislukema (med.),108.93697614120052,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66100,Maalahti (Maalahti),Maalahti,475,Peruskoulutuksen omaavat (med.),87.31674296811386,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66100,Maalahti (Maalahti),Maalahti,475,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),73.4780768868072,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66100,Maalahti (Maalahti),Maalahti,475,Alimpaan tuloluokkaan kuuluvat taloudet (med.),82.35614002795253,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66100,Maalahti (Maalahti),Maalahti,475,Työttömät (med.),30.720619861573205,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66100,Maalahti (Maalahti),Maalahti,475,Kokonaislukema (med.),68.4678949361117,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66140,Övermalax (Maalahti),Maalahti,475,Peruskoulutuksen omaavat (med.),84.46759470170579,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66140,Övermalax (Maalahti),Maalahti,475,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),78.63628759202894,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66140,Övermalax (Maalahti),Maalahti,475,Alimpaan tuloluokkaan kuuluvat taloudet (med.),92.0239551984613,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66140,Övermalax (Maalahti),Maalahti,475,Työttömät (med.),53.00877809108305,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66140,Övermalax (Maalahti),Maalahti,475,Kokonaislukema (med.),77.03415389581977,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66160,Långåminne (Maalahti),Maalahti,475,Peruskoulutuksen omaavat (med.),111.90904970105369,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66160,Långåminne (Maalahti),Maalahti,475,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),101.10219444434465,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66160,Långåminne (Maalahti),Maalahti,475,Alimpaan tuloluokkaan kuuluvat taloudet (med.),86.15613342251281,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66160,Långåminne (Maalahti),Maalahti,475,Työttömät (med.),109.75515401658717,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66160,Långåminne (Maalahti),Maalahti,475,Kokonaislukema (med.),102.23063289612458,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66200,Korsnäs Keskus (Korsnäs),Korsnäs,280,Peruskoulutuksen omaavat (med.),110.20119108029827,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66200,Korsnäs Keskus (Korsnäs),Korsnäs,280,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),97.69726592686362,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66200,Korsnäs Keskus (Korsnäs),Korsnäs,280,Alimpaan tuloluokkaan kuuluvat taloudet (med.),92.56837615001604,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66200,Korsnäs Keskus (Korsnäs),Korsnäs,280,Työttömät (med.),79.09499167490988,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66200,Korsnäs Keskus (Korsnäs),Korsnäs,280,Kokonaislukema (med.),94.89045620802194,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66210,Moikipää (Korsnäs),Korsnäs,280,Peruskoulutuksen omaavat (med.),73.48334325011815,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66210,Moikipää (Korsnäs),Korsnäs,280,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),81.5920090590186,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66210,Moikipää (Korsnäs),Korsnäs,280,Alimpaan tuloluokkaan kuuluvat taloudet (med.),72.69767329999462,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66210,Moikipää (Korsnäs),Korsnäs,280,Työttömät (med.),51.05954421675064,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66210,Moikipää (Korsnäs),Korsnäs,280,Kokonaislukema (med.),69.7081424564705,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66220,Bergö (Maalahti),Maalahti,475,Peruskoulutuksen omaavat (med.),122.80669218741953,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66220,Bergö (Maalahti),Maalahti,475,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),107.07487365918334,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66220,Bergö (Maalahti),Maalahti,475,Alimpaan tuloluokkaan kuuluvat taloudet (med.),86.71424853734699,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66220,Bergö (Maalahti),Maalahti,475,Työttömät (med.),40.132162036237354,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66220,Bergö (Maalahti),Maalahti,475,Kokonaislukema (med.),89.1819941050468,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66230,Korsbäck (Korsnäs),Korsnäs,280,Peruskoulutuksen omaavat (med.),111.90230372091918,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66230,Korsbäck (Korsnäs),Korsnäs,280,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),138.89742519531956,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66230,Korsbäck (Korsnäs),Korsnäs,280,Alimpaan tuloluokkaan kuuluvat taloudet (med.),96.61390860568527,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66230,Korsbäck (Korsnäs),Korsnäs,280,Työttömät (med.),122.22056109676988,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66230,Korsbäck (Korsnäs),Korsnäs,280,Kokonaislukema (med.),117.40854965467346,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66240,Petolahti (Maalahti),Maalahti,475,Peruskoulutuksen omaavat (med.),104.35948218161644,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66240,Petolahti (Maalahti),Maalahti,475,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),100.65494027184928,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66240,Petolahti (Maalahti),Maalahti,475,Alimpaan tuloluokkaan kuuluvat taloudet (med.),107.11729126777634,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66240,Petolahti (Maalahti),Maalahti,475,Työttömät (med.),57.833439759709,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66240,Petolahti (Maalahti),Maalahti,475,Kokonaislukema (med.),92.49128837023777,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66260,Svarvar (Maalahti),Maalahti,475,Peruskoulutuksen omaavat (med.),148.5858012611034,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66260,Svarvar (Maalahti),Maalahti,475,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),94.88846504796894,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66260,Svarvar (Maalahti),Maalahti,475,Alimpaan tuloluokkaan kuuluvat taloudet (med.),118.10136510894185,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66260,Svarvar (Maalahti),Maalahti,475,Työttömät (med.),30.19518570223051,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66260,Svarvar (Maalahti),Maalahti,475,Kokonaislukema (med.),97.94270428006116,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66270,Pirttikylä-Sorvari (Närpiö),Närpiö,545,Peruskoulutuksen omaavat (med.),132.72951709986089,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66270,Pirttikylä-Sorvari (Närpiö),Närpiö,545,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),104.7487115583132,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66270,Pirttikylä-Sorvari (Närpiö),Närpiö,545,Alimpaan tuloluokkaan kuuluvat taloudet (med.),105.29386128166377,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66270,Pirttikylä-Sorvari (Närpiö),Närpiö,545,Työttömät (med.),55.98109399009221,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66270,Pirttikylä-Sorvari (Närpiö),Närpiö,545,Kokonaislukema (med.),99.68829598248253,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66280,Taklax (Korsnäs),Korsnäs,280,Peruskoulutuksen omaavat (med.),121.6759315240858,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66280,Taklax (Korsnäs),Korsnäs,280,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),138.51174990299887,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66280,Taklax (Korsnäs),Korsnäs,280,Alimpaan tuloluokkaan kuuluvat taloudet (med.),135.53468203997204,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66280,Taklax (Korsnäs),Korsnäs,280,Työttömät (med.),87.04530140330014,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66280,Taklax (Korsnäs),Korsnäs,280,Kokonaislukema (med.),120.69191621758921,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66290,Harrström (Korsnäs),Korsnäs,280,Peruskoulutuksen omaavat (med.),152.98486234088008,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66290,Harrström (Korsnäs),Korsnäs,280,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),101.9188802708872,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66290,Harrström (Korsnäs),Korsnäs,280,Alimpaan tuloluokkaan kuuluvat taloudet (med.),77.83895972602376,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66290,Harrström (Korsnäs),Korsnäs,280,Työttömät (med.),98.30277909951054,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66290,Harrström (Korsnäs),Korsnäs,280,Kokonaislukema (med.),107.7613703593254,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66295,Töjby (Närpiö),Närpiö,545,Peruskoulutuksen omaavat (med.),163.83617639068143,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66295,Töjby (Närpiö),Närpiö,545,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),118.60527944694586,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66295,Töjby (Närpiö),Närpiö,545,Alimpaan tuloluokkaan kuuluvat taloudet (med.),120.63545651915808,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66295,Töjby (Närpiö),Närpiö,545,Työttömät (med.),95.81198264542905,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66295,Töjby (Närpiö),Närpiö,545,Kokonaislukema (med.),124.72222375055361,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66300,Jurva Keskus (Kurikka),Kurikka,301,Peruskoulutuksen omaavat (med.),121.3971906797485,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66300,Jurva Keskus (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),115.88542607183214,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66300,Jurva Keskus (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat taloudet (med.),136.2978760738842,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66300,Jurva Keskus (Kurikka),Kurikka,301,Työttömät (med.),80.13934167344372,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66300,Jurva Keskus (Kurikka),Kurikka,301,Kokonaislukema (med.),113.42995862472713,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66320,Niemenkylä (Kurikka),Kurikka,301,Peruskoulutuksen omaavat (med.),138.39077163992533,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66320,Niemenkylä (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),132.1753506521909,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66320,Niemenkylä (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat taloudet (med.),113.99485010946171,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66320,Niemenkylä (Kurikka),Kurikka,301,Työttömät (med.),130.14788885115763,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66320,Niemenkylä (Kurikka),Kurikka,301,Kokonaislukema (med.),128.6772153131839,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66330,Hakko (Kurikka),Kurikka,301,Peruskoulutuksen omaavat (med.),153.74933702866406,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66330,Hakko (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),137.59894422886993,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66330,Hakko (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat taloudet (med.),117.16844085931713,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66330,Hakko (Kurikka),Kurikka,301,Työttömät (med.),71.02693884771092,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66330,Hakko (Kurikka),Kurikka,301,Kokonaislukema (med.),119.88591524114051,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66340,Sarvijoki (Kurikka),Kurikka,301,Peruskoulutuksen omaavat (med.),113.9021754236096,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66340,Sarvijoki (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),109.57632025535764,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66340,Sarvijoki (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat taloudet (med.),90.89763527083926,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66340,Sarvijoki (Kurikka),Kurikka,301,Työttömät (med.),102.06139467686654,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66340,Sarvijoki (Kurikka),Kurikka,301,Kokonaislukema (med.),104.10938140666826,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66350,Tainus (Kurikka),Kurikka,301,Peruskoulutuksen omaavat (med.),154.30330824026234,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66350,Tainus (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),139.15513884895879,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66350,Tainus (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat taloudet (med.),134.08241086394958,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66350,Tainus (Kurikka),Kurikka,301,Työttömät (med.),68.7516200659592,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66350,Tainus (Kurikka),Kurikka,301,Kokonaislukema (med.),124.07311950478248,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66360,Kesti (Kurikka),Kurikka,301,Peruskoulutuksen omaavat (med.),95.15173709129895,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66360,Kesti (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),121.1356652274266,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66360,Kesti (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat taloudet (med.),107.31709296647848,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66360,Kesti (Kurikka),Kurikka,301,Työttömät (med.),85.9634935890152,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66360,Kesti (Kurikka),Kurikka,301,Kokonaislukema (med.),102.39199721855482,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66370,Närvijoki (Kurikka),Kurikka,301,Peruskoulutuksen omaavat (med.),131.979361361597,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66370,Närvijoki (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),121.62701095352145,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66370,Närvijoki (Kurikka),Kurikka,301,Alimpaan tuloluokkaan kuuluvat taloudet (med.),119.57259387751107,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66370,Närvijoki (Kurikka),Kurikka,301,Työttömät (med.),124.3102420559766,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66370,Närvijoki (Kurikka),Kurikka,301,Kokonaislukema (med.),124.37230206215153,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66400,Laihia Keskus (Laihia),Laihia,399,Peruskoulutuksen omaavat (med.),84.26196411656932,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66400,Laihia Keskus (Laihia),Laihia,399,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),72.95257353588418,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66400,Laihia Keskus (Laihia),Laihia,399,Alimpaan tuloluokkaan kuuluvat taloudet (med.),86.44533848836029,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66400,Laihia Keskus (Laihia),Laihia,399,Työttömät (med.),63.79340959586825,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66400,Laihia Keskus (Laihia),Laihia,399,Kokonaislukema (med.),76.8633214341705,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66420,Ruto (Laihia),Laihia,399,Peruskoulutuksen omaavat (med.),87.63560704940748,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66420,Ruto (Laihia),Laihia,399,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),82.0484392286938,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66420,Ruto (Laihia),Laihia,399,Alimpaan tuloluokkaan kuuluvat taloudet (med.),85.53923744960198,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66420,Ruto (Laihia),Laihia,399,Työttömät (med.),70.45538099356217,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66420,Ruto (Laihia),Laihia,399,Kokonaislukema (med.),81.41966618031636,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66430,Vedenoja (Vaasa),Vaasa,905,Peruskoulutuksen omaavat (med.),94.39048977491943,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66430,Vedenoja (Vaasa),Vaasa,905,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),69.38789657313201,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66430,Vedenoja (Vaasa),Vaasa,905,Alimpaan tuloluokkaan kuuluvat taloudet (med.),69.60193410010437,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66430,Vedenoja (Vaasa),Vaasa,905,Työttömät (med.),67.36646955177615,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66430,Vedenoja (Vaasa),Vaasa,905,Kokonaislukema (med.),75.186697499983,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66440,Tervajoki (Isokyrö),Isokyrö,152,Peruskoulutuksen omaavat (med.),89.06685990156737,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66440,Tervajoki (Isokyrö),Isokyrö,152,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),90.67035914074675,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66440,Tervajoki (Isokyrö),Isokyrö,152,Alimpaan tuloluokkaan kuuluvat taloudet (med.),89.56592646079238,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66440,Tervajoki (Isokyrö),Isokyrö,152,Työttömät (med.),66.11055661784727,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66440,Tervajoki (Isokyrö),Isokyrö,152,Kokonaislukema (med.),83.85342553023844,16,Etelä-Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66450,Jakkula (Laihia),Laihia,399,Peruskoulutuksen omaavat (med.),88.36629799141565,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66450,Jakkula (Laihia),Laihia,399,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),85.14701079306602,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66450,Jakkula (Laihia),Laihia,399,Alimpaan tuloluokkaan kuuluvat taloudet (med.),79.80730343308511,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66450,Jakkula (Laihia),Laihia,399,Työttömät (med.),80.35776513085219,17,Pohjanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p66450,Jakkula (Laihia),Laihia,399,Kokonaislukema (med.),83.41959433710474,17,Pohjanmaan hyvinvointialue
